,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
TBCA.3,0.00719529088801216,-0.325715040170247,0.7,0.463,1,plasma cell,TBCA
MAP7D3,0.0072125826771503,-1.14665065773993,0.106,0.064,1,plasma cell,MAP7D3
TIMM10.2,0.00723674408893477,-0.608708363483706,0.382,0.257,1,plasma cell,TIMM10
DDT,0.00726464315114427,-0.485631285091394,0.155,0.102,1,plasma cell,DDT
ARID1B.1,0.00726682816897136,-1.3317462473547,0.342,0.345,1,plasma cell,ARID1B
UBE3A.1,0.00727278244128797,-1.46346072379583,0.306,0.315,1,plasma cell,UBE3A
CCDC90B.1,0.00728698228344766,-0.47890741102745,0.212,0.145,1,plasma cell,CCDC90B
MNT.2,0.00729649377171938,-0.967799833318955,0.091,0.138,1,plasma cell,MNT
SGMS1.1,0.00732062514418245,-0.427726812146643,0.142,0.092,1,plasma cell,SGMS1
PFDN1.3,0.00733882252176397,-1.28718935378601,0.197,0.242,1,plasma cell,PFDN1
TPGS1.1,0.0073486998944949,-0.662555715282485,0.282,0.194,1,plasma cell,TPGS1
MZT2A.3,0.00735118521051664,-0.637890668882617,0.624,0.392,1,plasma cell,MZT2A
ATP11B.1,0.00735779241479318,-0.635326454626176,0.324,0.222,1,plasma cell,ATP11B
MAD2L1BP,0.00738435974149492,-1.89293881488774,0.061,0.103,1,plasma cell,MAD2L1BP
MGRN1.1,0.00739974060199356,-0.566714174821176,0.2,0.135,1,plasma cell,MGRN1
ABCA5.2,0.0074050631899221,-1.58660728854657,0.124,0.17,1,plasma cell,ABCA5
CAPN1.1,0.00740768147729145,-1.13974841711038,0.173,0.216,1,plasma cell,CAPN1
REV3L.1,0.00741256261999195,-1.75033177840368,0.176,0.215,1,plasma cell,REV3L
PRPF38B.3,0.00744898970925573,-1.03649201605189,0.606,0.522,1,plasma cell,PRPF38B
VDAC1.2,0.0074523939282948,-1.02238906828331,0.57,0.475,1,plasma cell,VDAC1
ZDHHC6.3,0.00745453474804377,-1.51075276840662,0.118,0.163,1,plasma cell,ZDHHC6
CRY1.2,0.00745660290254936,-2.09139481851081,0.1,0.142,1,plasma cell,CRY1
TEDC1,0.00746694810804621,-0.276399264159415,0.115,0.073,1,plasma cell,TEDC1
TRIM38.3,0.0074785249454726,-1.5724544221399,0.136,0.181,1,plasma cell,TRIM38
U2AF2,0.00750634203009592,-1.46383294252526,0.155,0.197,1,plasma cell,U2AF2
CEBPZOS,0.0075102841179507,-1.57088712926011,0.136,0.181,1,plasma cell,CEBPZOS
BICD2.1,0.00759297547851213,-0.51387369975189,0.133,0.085,1,plasma cell,BICD2
ITPRIPL2.1,0.00762622720547332,-0.500693140347426,0.218,0.151,1,plasma cell,ITPRIPL2
ADPRHL2.2,0.00763302958858266,-0.638869346622954,0.148,0.097,1,plasma cell,ADPRHL2
SLC30A7.2,0.00765925443658744,-0.527829590317413,0.136,0.088,1,plasma cell,SLC30A7
GNPTAB.2,0.00771688257826005,-1.35314009743462,0.273,0.297,1,plasma cell,GNPTAB
MTX1.2,0.00776087244069164,-0.518422388775328,0.158,0.104,1,plasma cell,MTX1
GPATCH4.1,0.00776708050574808,-1.66262300869054,0.121,0.166,1,plasma cell,GPATCH4
SCAPER.2,0.0077881132420514,-0.615128683637623,0.212,0.145,1,plasma cell,SCAPER
SNX2.3,0.00782428995922381,-1.75192810454895,0.209,0.242,1,plasma cell,SNX2
DGKZ.2,0.00788532189250544,-1.57863794200311,0.07,0.113,1,plasma cell,DGKZ
FBXL12.2,0.00792513754635674,-1.48005186030293,0.073,0.116,1,plasma cell,FBXL12
FAM126B.1,0.00794976486365504,-0.817980558516578,0.242,0.164,1,plasma cell,FAM126B
SEC23A.1,0.00796414528713807,-0.421989834170815,0.255,0.179,1,plasma cell,SEC23A
ATF7IP.3,0.0079717188515693,-1.53123252325375,0.288,0.307,1,plasma cell,ATF7IP
SUPT6H.1,0.00797968076737289,-0.698542014658127,0.342,0.236,1,plasma cell,SUPT6H
SLC5A3.1,0.00803859476591333,-0.462509017243613,0.339,0.238,1,plasma cell,SLC5A3
MRPS14.1,0.00805384053107592,-0.548343227052098,0.182,0.122,1,plasma cell,MRPS14
PRKRA.1,0.00805561238498009,-0.863531151382928,0.239,0.162,1,plasma cell,PRKRA
CAPN15.3,0.00806035187001367,-1.42256193862139,0.067,0.11,1,plasma cell,CAPN15
RNF11.2,0.00807263087043947,-1.54087936186125,0.215,0.246,1,plasma cell,RNF11
LARP7.2,0.00813871622175948,-1.28694517198428,0.258,0.292,1,plasma cell,LARP7
RAB30-AS1.2,0.00814925066733138,-0.416061901561952,0.182,0.123,1,plasma cell,RAB30-AS1
TMED7.2,0.00817451755783731,-0.674221603341803,0.273,0.187,1,plasma cell,TMED7
OLA1.1,0.00819181840145437,-0.733643985582322,0.306,0.206,1,plasma cell,OLA1
RNF19B.2,0.0082201707907708,-1.79910193208183,0.133,0.175,1,plasma cell,RNF19B
E2F6,0.00823090717816816,-0.361604754251232,0.1,0.061,1,plasma cell,E2F6
SLC25A19.2,0.00826074274903425,-0.29640945576409,0.139,0.092,1,plasma cell,SLC25A19
SNX27.1,0.00827962759621466,-1.84372607194091,0.064,0.105,1,plasma cell,SNX27
DNAJC9.3,0.00828936838827834,-1.60149598877319,0.212,0.244,1,plasma cell,DNAJC9
MORC4,0.00831350687400844,-0.507465356833659,0.106,0.066,1,plasma cell,MORC4
MAP1S.2,0.00833789693600723,-0.674410019237997,0.152,0.1,1,plasma cell,MAP1S
BRK1.3,0.00838098581041306,-0.576498165491138,0.552,0.358,1,plasma cell,BRK1
NIT2.2,0.00838450004769347,-0.428510816266228,0.191,0.129,1,plasma cell,NIT2
CSKMT.3,0.00839240951170675,-0.853101225657217,0.242,0.27,1,plasma cell,CSKMT
TMEM123.3,0.00844035394338015,-1.33648049357704,0.418,0.382,1,plasma cell,TMEM123
ILK.2,0.00846601691620418,-1.65678639233685,0.167,0.205,1,plasma cell,ILK
GLOD4.1,0.00846896317409681,-1.33676931353309,0.142,0.187,1,plasma cell,GLOD4
SLC25A28.1,0.00849444955831066,-0.684820067827083,0.136,0.088,1,plasma cell,SLC25A28
CENPB.2,0.00851916882817308,-1.65408820342486,0.091,0.135,1,plasma cell,CENPB
DCAF7.2,0.00852817972926166,-1.52571019544546,0.13,0.175,1,plasma cell,DCAF7
OSBPL8.3,0.00852968543187207,-2.03945970798812,0.327,0.318,1,plasma cell,OSBPL8
DDX21.2,0.00861627005108064,-0.730680542130794,0.794,0.636,1,plasma cell,DDX21
BCL9L.2,0.00865078922490702,-1.93074849870522,0.076,0.118,1,plasma cell,BCL9L
EPB41L4A-AS1.2,0.00866303657289418,-0.443991070449594,0.506,0.34,1,plasma cell,EPB41L4A-AS1
ADAR.2,0.00866683284131133,-0.840999189706243,0.403,0.272,1,plasma cell,ADAR
ARHGEF2.1,0.00869740875181671,-0.316465576821087,0.218,0.151,1,plasma cell,ARHGEF2
TUBA1A.3,0.00877224540697073,-1.92517779384998,0.433,0.387,1,plasma cell,TUBA1A
NSUN6.1,0.00878758423020866,-1.47894438872333,0.085,0.129,1,plasma cell,NSUN6
KIN,0.0088157892436261,-1.77306509998504,0.118,0.161,1,plasma cell,KIN
DUSP11.3,0.00886756071898086,-0.747765493134814,0.182,0.122,1,plasma cell,DUSP11
VRK2,0.00888219001979216,-0.358688124792993,0.133,0.088,1,plasma cell,VRK2
SUSD6.2,0.0089528414715777,-1.79518995498306,0.076,0.119,1,plasma cell,SUSD6
MROH1.3,0.00896201690018531,-1.56025059315372,0.064,0.105,1,plasma cell,MROH1
RIPK2.1,0.00896332639232872,-0.730440861988846,0.127,0.081,1,plasma cell,RIPK2
MPDU1.2,0.00897237052511845,-1.33234846391092,0.124,0.168,1,plasma cell,MPDU1
RAB29,0.00899562572301579,-0.700888667001747,0.118,0.074,1,plasma cell,RAB29
MOB4.1,0.00901311543050867,-0.774425814499093,0.252,0.173,1,plasma cell,MOB4
AL354733.3.1,0.00901979891235468,-2.05230071364251,0.061,0.1,1,plasma cell,AL354733.3
TNRC6C.3,0.00908268893402523,-2.39211554114437,0.082,0.122,1,plasma cell,TNRC6C
MMUT.2,0.0091450380888346,-1.43610230094842,0.073,0.115,1,plasma cell,MMUT
FAM133B.2,0.00915854485901165,-0.924610690323152,0.561,0.496,1,plasma cell,FAM133B
RTF1.2,0.00916579103164922,-1.11591471139417,0.536,0.475,1,plasma cell,RTF1
LARP1.2,0.00920085658385609,-0.537660364089831,0.364,0.251,1,plasma cell,LARP1
SLC25A23.2,0.00921156013369021,-1.75627381170444,0.088,0.129,1,plasma cell,SLC25A23
WASF2.2,0.00925007561172202,-1.08367420634686,0.509,0.447,1,plasma cell,WASF2
CABIN1.2,0.0092874440038389,-1.59201999737366,0.085,0.128,1,plasma cell,CABIN1
JUND.3,0.00932930472647148,-0.470723738623385,1,0.975,1,plasma cell,JUND
BORCS5.3,0.00935789354543549,-0.762752295372579,0.197,0.132,1,plasma cell,BORCS5
PMF1.2,0.00936065709979502,-0.686184434539121,0.3,0.205,1,plasma cell,PMF1
SQLE.3,0.0093726369320192,-0.463387332558185,0.324,0.228,1,plasma cell,SQLE
POP4.2,0.00937830190095707,-0.555514119643461,0.164,0.11,1,plasma cell,POP4
EIF2AK2.2,0.0094052500840563,-1.77803444345486,0.133,0.175,1,plasma cell,EIF2AK2
MT-TS2.2,0.00954181040370684,-1.11155977036572,0.397,0.372,1,plasma cell,MT-TS2
ALDH3A2.2,0.00956338727182474,-1.46143156100201,0.097,0.142,1,plasma cell,ALDH3A2
RAB5C.2,0.0095698373103758,-1.47540055924299,0.276,0.289,1,plasma cell,RAB5C
ARRDC1.2,0.00958840702425246,-1.45358550630802,0.115,0.159,1,plasma cell,ARRDC1
BCKDHB.2,0.00964717891644828,-1.77150875747508,0.07,0.11,1,plasma cell,BCKDHB
CNIH1.2,0.0098228027501903,-0.605204876290137,0.318,0.218,1,plasma cell,CNIH1
SKAP2.3,0.00984403767042034,-1.45185771309597,0.197,0.235,1,plasma cell,SKAP2
MIF4GD,0.00987092057369577,-0.418786822015325,0.109,0.069,1,plasma cell,MIF4GD
KLF11,0.00992620041675094,-0.407658113208451,0.133,0.087,1,plasma cell,KLF11
PCLAF,0,6.46025273548415,0.721,0.015,0,transit amplifying cell of large intestine,PCLAF
TK1,0,6.14736955881098,0.721,0.017,0,transit amplifying cell of large intestine,TK1
CENPW.1,0,4.43910414343377,0.736,0.055,0,transit amplifying cell of large intestine,CENPW
HELLS,0,4.62682418893097,0.692,0.027,0,transit amplifying cell of large intestine,HELLS
TYMS,0,5.28172525289397,0.683,0.022,0,transit amplifying cell of large intestine,TYMS
MAD2L1,0,4.5849123919132,0.673,0.029,0,transit amplifying cell of large intestine,MAD2L1
UBE2T,0,4.70430372228628,0.668,0.025,0,transit amplifying cell of large intestine,UBE2T
LMNB1,0,3.53779971899438,0.688,0.052,0,transit amplifying cell of large intestine,LMNB1
ZWINT,0,5.55350744343754,0.639,0.023,0,transit amplifying cell of large intestine,ZWINT
CDCA7,0,3.96562189773427,0.663,0.048,0,transit amplifying cell of large intestine,CDCA7
DHFR,0,4.67325175617659,0.639,0.036,0,transit amplifying cell of large intestine,DHFR
CENPK,0,4.46838680133833,0.615,0.018,0,transit amplifying cell of large intestine,CENPK
MKI67,0,6.59682495982316,0.611,0.014,0,transit amplifying cell of large intestine,MKI67
CENPU,0,4.94082878129721,0.601,0.014,0,transit amplifying cell of large intestine,CENPU
ASF1B,0,5.07884941078038,0.582,0.014,0,transit amplifying cell of large intestine,ASF1B
TPX2,0,5.41781347031923,0.577,0.021,0,transit amplifying cell of large intestine,TPX2
ORC6,0,4.12454070679568,0.572,0.022,0,transit amplifying cell of large intestine,ORC6
BRCA1,0,4.47741131206597,0.558,0.015,0,transit amplifying cell of large intestine,BRCA1
GINS2,0,5.72198616886174,0.553,0.013,0,transit amplifying cell of large intestine,GINS2
RAD51AP1,0,5.71275268620038,0.543,0.007,0,transit amplifying cell of large intestine,RAD51AP1
CHEK1,0,4.03529883377567,0.567,0.031,0,transit amplifying cell of large intestine,CHEK1
CENPH,0,3.38194523792862,0.553,0.03,0,transit amplifying cell of large intestine,CENPH
CENPF,0,4.88831348699138,0.543,0.023,0,transit amplifying cell of large intestine,CENPF
SGO1,0,5.55588688551459,0.524,0.005,0,transit amplifying cell of large intestine,SGO1
ASPM,0,6.68584873392696,0.51,0.006,0,transit amplifying cell of large intestine,ASPM
TOP2A,0,6.46679448011892,0.51,0.011,0,transit amplifying cell of large intestine,TOP2A
TYMSOS,0,5.42308075716455,0.51,0.011,0,transit amplifying cell of large intestine,TYMSOS
CDKN3,0,5.68425667774082,0.505,0.013,0,transit amplifying cell of large intestine,CDKN3
CCNB2,0,6.37876769339514,0.505,0.013,0,transit amplifying cell of large intestine,CCNB2
CDT1,0,5.71014147769621,0.5,0.008,0,transit amplifying cell of large intestine,CDT1
CDK1,0,6.14807981638422,0.49,0.007,0,transit amplifying cell of large intestine,CDK1
RMI2,0,5.18903037387214,0.495,0.012,0,transit amplifying cell of large intestine,RMI2
UBE2C,0,7.95766720203353,0.486,0.006,0,transit amplifying cell of large intestine,UBE2C
BRCA2.1,0,3.33691268085933,0.495,0.023,0,transit amplifying cell of large intestine,BRCA2
CDC20,0,5.14402912945431,0.49,0.019,0,transit amplifying cell of large intestine,CDC20
CLSPN,0,3.54999157027265,0.481,0.019,0,transit amplifying cell of large intestine,CLSPN
FANCI,0,4.26053216627751,0.476,0.014,0,transit amplifying cell of large intestine,FANCI
BIRC5,0,6.72976355916477,0.466,0.007,0,transit amplifying cell of large intestine,BIRC5
KIF11,0,4.76729218156711,0.466,0.011,0,transit amplifying cell of large intestine,KIF11
FAM111B,0,4.60339986913807,0.462,0.011,0,transit amplifying cell of large intestine,FAM111B
DIAPH3,0,6.20486889596059,0.452,0.005,0,transit amplifying cell of large intestine,DIAPH3
HMMR,0,5.50586842998526,0.457,0.011,0,transit amplifying cell of large intestine,HMMR
PBK,0,7.53750228580658,0.442,0.003,0,transit amplifying cell of large intestine,PBK
KIFC1,0,5.34352826085172,0.433,0.008,0,transit amplifying cell of large intestine,KIFC1
PRC1,0,4.03691198002778,0.442,0.017,0,transit amplifying cell of large intestine,PRC1
RRM2,0,6.39806995427487,0.423,0.009,0,transit amplifying cell of large intestine,RRM2
CDCA8,0,4.60777119177586,0.423,0.013,0,transit amplifying cell of large intestine,CDCA8
CDCA3,0,6.30431268606878,0.413,0.005,0,transit amplifying cell of large intestine,CDCA3
DEPDC1,0,6.61471294933164,0.409,0.004,0,transit amplifying cell of large intestine,DEPDC1
POC1A,0,5.62894051563672,0.409,0.005,0,transit amplifying cell of large intestine,POC1A
NUF2,0,6.3454095145574,0.404,0.003,0,transit amplifying cell of large intestine,NUF2
MND1,0,6.42999784996495,0.404,0.005,0,transit amplifying cell of large intestine,MND1
MCM2,0,4.72111711315836,0.404,0.01,0,transit amplifying cell of large intestine,MCM2
MELK,0,5.61232825400397,0.399,0.006,0,transit amplifying cell of large intestine,MELK
CCNA2,0,5.69996278031567,0.399,0.007,0,transit amplifying cell of large intestine,CCNA2
E2F8,0,5.3436313728557,0.399,0.008,0,transit amplifying cell of large intestine,E2F8
AURKB,0,7.41590961715457,0.394,0.003,0,transit amplifying cell of large intestine,AURKB
ANLN,0,4.29939266821043,0.399,0.01,0,transit amplifying cell of large intestine,ANLN
ARHGAP11A,0,5.09154283136468,0.394,0.007,0,transit amplifying cell of large intestine,ARHGAP11A
CDCA5,0,6.51832015285416,0.385,0.002,0,transit amplifying cell of large intestine,CDCA5
KNL1,0,4.80470200509435,0.389,0.009,0,transit amplifying cell of large intestine,KNL1
RAD51,0,4.79981763508456,0.389,0.009,0,transit amplifying cell of large intestine,RAD51
SPC25,0,6.72567648668922,0.37,0.002,0,transit amplifying cell of large intestine,SPC25
BRIP1,0,4.96637423036323,0.37,0.006,0,transit amplifying cell of large intestine,BRIP1
NCAPG,0,5.85160372348925,0.365,0.004,0,transit amplifying cell of large intestine,NCAPG
FOXM1,0,5.99849438501994,0.365,0.005,0,transit amplifying cell of large intestine,FOXM1
KIF15,0,6.92978592975789,0.361,0.002,0,transit amplifying cell of large intestine,KIF15
TTK,0,6.30279345274953,0.361,0.003,0,transit amplifying cell of large intestine,TTK
GTSE1,0,6.02683592508416,0.361,0.004,0,transit amplifying cell of large intestine,GTSE1
KIF2C,0,6.98625410501261,0.351,0.002,0,transit amplifying cell of large intestine,KIF2C
CEP55,0,6.62238867357455,0.351,0.003,0,transit amplifying cell of large intestine,CEP55
DLGAP5,0,7.24741833246888,0.351,0.003,0,transit amplifying cell of large intestine,DLGAP5
ESCO2,0,5.39101566683804,0.346,0.006,0,transit amplifying cell of large intestine,ESCO2
NDC80,0,4.50391437447243,0.346,0.007,0,transit amplifying cell of large intestine,NDC80
KIF4A,0,5.47519763702626,0.341,0.004,0,transit amplifying cell of large intestine,KIF4A
DSCC1,0,4.65403484328088,0.337,0.004,0,transit amplifying cell of large intestine,DSCC1
TIMELESS,0,3.87868257717627,0.341,0.01,0,transit amplifying cell of large intestine,TIMELESS
OIP5,0,5.99881564893849,0.332,0.003,0,transit amplifying cell of large intestine,OIP5
SKA3,0,6.33749904354292,0.332,0.004,0,transit amplifying cell of large intestine,SKA3
HJURP,0,8.80241564815094,0.327,0.001,0,transit amplifying cell of large intestine,HJURP
BUB1B,0,4.95163319156887,0.327,0.005,0,transit amplifying cell of large intestine,BUB1B
MYBL2,0,5.35690447994647,0.327,0.005,0,transit amplifying cell of large intestine,MYBL2
PARPBP,0,4.18238857786339,0.327,0.009,0,transit amplifying cell of large intestine,PARPBP
PLK1,0,6.1756585190351,0.322,0.006,0,transit amplifying cell of large intestine,PLK1
POLE2,0,4.4156975544881,0.322,0.007,0,transit amplifying cell of large intestine,POLE2
POLQ,0,6.0443875887063,0.317,0.003,0,transit amplifying cell of large intestine,POLQ
DTL,0,6.31862106091146,0.308,0.003,0,transit amplifying cell of large intestine,DTL
TCF19,0,3.74510526090158,0.312,0.008,0,transit amplifying cell of large intestine,TCF19
TROAP,0,5.97341217238132,0.303,0.004,0,transit amplifying cell of large intestine,TROAP
PLK4,0,4.31394957223954,0.303,0.005,0,transit amplifying cell of large intestine,PLK4
PAQR4,0,4.36747655138058,0.288,0.006,0,transit amplifying cell of large intestine,PAQR4
CDC45,0,6.52562312014215,0.284,0.002,0,transit amplifying cell of large intestine,CDC45
IQGAP3,0,6.17373579640882,0.279,0.002,0,transit amplifying cell of large intestine,IQGAP3
SPC24,0,6.33293948326561,0.274,0.003,0,transit amplifying cell of large intestine,SPC24
PKMYT1,0,6.31582858680961,0.269,0.002,0,transit amplifying cell of large intestine,PKMYT1
GINS1,0,5.60356925311917,0.269,0.003,0,transit amplifying cell of large intestine,GINS1
CKAP2L,0,7.02389332107495,0.264,0.002,0,transit amplifying cell of large intestine,CKAP2L
SKA1,0,5.96182062906315,0.264,0.002,0,transit amplifying cell of large intestine,SKA1
NEK2,0,5.8902489065996,0.264,0.003,0,transit amplifying cell of large intestine,NEK2
BUB1,0,4.69805725473158,0.264,0.004,0,transit amplifying cell of large intestine,BUB1
CDCA2,0,4.81971438377176,0.26,0.004,0,transit amplifying cell of large intestine,CDCA2
CENPA,0,7.58991896779295,0.255,0.002,0,transit amplifying cell of large intestine,CENPA
CDC25C,0,5.86668514356401,0.25,0.002,0,transit amplifying cell of large intestine,CDC25C
MCM10,0,5.23648884829675,0.25,0.003,0,transit amplifying cell of large intestine,MCM10
XRCC2,0,5.11842611279599,0.245,0.003,0,transit amplifying cell of large intestine,XRCC2
PIMREG,0,5.81720012965987,0.24,0.002,0,transit amplifying cell of large intestine,PIMREG
SHCBP1,0,4.92203129381825,0.226,0.002,0,transit amplifying cell of large intestine,SHCBP1
MTFR2,0,4.96419501843023,0.221,0.004,0,transit amplifying cell of large intestine,MTFR2
KIF18B,0,6.67029543462679,0.188,0.001,0,transit amplifying cell of large intestine,KIF18B
NCAPG2,1.29170408011415e-306,3.54521157271323,0.394,0.015,7.604261919632e-302,transit amplifying cell of large intestine,NCAPG2
ORC1,6.10191111657321e-304,3.90375636784286,0.236,0.004,3.59219507432665e-299,transit amplifying cell of large intestine,ORC1
FEN1,6.56194996005139e-302,3.03280751465586,0.524,0.029,3.86301994148225e-297,transit amplifying cell of large intestine,FEN1
ATAD5,6.94908092105903e-300,3.34925475485297,0.582,0.037,4.09092393822745e-295,transit amplifying cell of large intestine,ATAD5
CENPE,6.02903920422623e-299,4.50509336464126,0.356,0.013,3.54929537952798e-294,transit amplifying cell of large intestine,CENPE
TRIP13,2.13788676612904e-292,3.73118511179131,0.245,0.005,1.25857393922016e-287,transit amplifying cell of large intestine,TRIP13
SMC2,7.78674774184431e-289,3.43562404946686,0.736,0.066,4.58405839562374e-284,transit amplifying cell of large intestine,SMC2
HIST1H3G,3.85506598757993e-287,4.64993154157129,0.341,0.012,2.26947734688831e-282,transit amplifying cell of large intestine,HIST1H3G
ARHGEF39,3.73186065861814e-284,4.14664105716709,0.293,0.009,2.1969463697285e-279,transit amplifying cell of large intestine,ARHGEF39
EXO1,6.48062171191212e-284,5.43227881742286,0.168,0.002,3.81514200180267e-279,transit amplifying cell of large intestine,EXO1
WDHD1,7.25607126250893e-283,3.78135855088175,0.288,0.008,4.27164915223901e-278,transit amplifying cell of large intestine,WDHD1
CIP2A,1.11166653543185e-282,3.93326705034647,0.303,0.009,6.54438089408732e-278,transit amplifying cell of large intestine,CIP2A
KIF23,2.37646326482791e-282,4.08829249322545,0.317,0.01,1.39902392400419e-277,transit amplifying cell of large intestine,KIF23
CIT.1,7.95629587454905e-280,3.01450268898134,0.337,0.012,4.68387138134703e-275,transit amplifying cell of large intestine,CIT
RFC3,1.65366933992616e-275,3.30058127658396,0.462,0.025,9.73515140414528e-271,transit amplifying cell of large intestine,RFC3
KIF20A,1.63580306161621e-273,5.5041002183899,0.207,0.004,9.62997262373464e-269,transit amplifying cell of large intestine,KIF20A
MIS18A,1.05194381025951e-271,3.13947936366516,0.639,0.051,6.19279321099776e-267,transit amplifying cell of large intestine,MIS18A
HMGB1P5,2.89380185675163e-270,4.05127885322966,0.63,0.052,1.70358115306969e-265,transit amplifying cell of large intestine,HMGB1P5
CDC6,7.2622554973188e-268,4.14464092380134,0.351,0.014,4.27528981127158e-263,transit amplifying cell of large intestine,CDC6
DEPDC1B,4.0230186070111e-262,4.33301103640621,0.269,0.008,2.36835105394743e-257,transit amplifying cell of large intestine,DEPDC1B
UHRF1,6.66990911781745e-262,3.87134800592074,0.308,0.011,3.92657549765913e-257,transit amplifying cell of large intestine,UHRF1
CHAF1A,9.677502276854e-262,3.40729018593603,0.476,0.028,5.69714559038395e-257,transit amplifying cell of large intestine,CHAF1A
TEDC2,3.78791551210533e-261,5.3107698757612,0.168,0.002,2.22994586197641e-256,transit amplifying cell of large intestine,TEDC2
E2F7,5.85041358621253e-259,5.19054756381184,0.154,0.002,3.44413847820332e-254,transit amplifying cell of large intestine,E2F7
KNSTRN,8.18777362734321e-257,3.95670729253209,0.317,0.012,4.82014233441695e-252,transit amplifying cell of large intestine,KNSTRN
YBX2,2.16019016284978e-253,4.08699473473739,0.442,0.025,1.27170394886967e-248,transit amplifying cell of large intestine,YBX2
TMEM97,3.79544419038862e-252,3.61353680537495,0.601,0.05,2.23437799488178e-247,transit amplifying cell of large intestine,TMEM97
RECQL4,1.786222535448e-248,4.30169351373109,0.24,0.006,1.05154920661824e-243,transit amplifying cell of large intestine,RECQL4
RAD54L,8.95536100941555e-248,3.78621062448607,0.178,0.003,5.27202102624293e-243,transit amplifying cell of large intestine,RAD54L
CENPS,7.89319764528017e-247,3.0763635974031,0.413,0.022,4.64672545377644e-242,transit amplifying cell of large intestine,CENPS
TACC3,1.11329547954481e-244,3.14209682830262,0.438,0.025,6.55397048808031e-240,transit amplifying cell of large intestine,TACC3
ERCC6L,4.48741111534423e-243,4.7988303016397,0.135,0.001,2.64173892360315e-238,transit amplifying cell of large intestine,ERCC6L
