"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"GOLPH3L.3",2.0643383383046e-53,-1.33965660171687,0.029,0.156,1.21527597975992e-48,"cd8-positive, alpha-beta t cell (mixed)","GOLPH3L"
"GRTP1.4",2.53908540902998e-53,-2.35101483598284,0.014,0.129,1.49475958029595e-48,"cd8-positive, alpha-beta t cell (mixed)","GRTP1"
"NR4A2.3",2.68630694888041e-53,0.917337265609818,0.424,0.303,1.5814289008059e-48,"cd8-positive, alpha-beta t cell (mixed)","NR4A2"
"ZG16B.4",2.69204980102e-53,-3.1292851464506,0.01,0.12,1.58480971786047e-48,"cd8-positive, alpha-beta t cell (mixed)","ZG16B"
"LCN2.4",2.69819515492237e-53,-3.06688464561061,0.013,0.126,1.5884274877028e-48,"cd8-positive, alpha-beta t cell (mixed)","LCN2"
"STAM.1",2.75314261089322e-53,1.89869059166248,0.222,0.115,1.62077505503284e-48,"cd8-positive, alpha-beta t cell (mixed)","STAM"
"TCF4.4",3.24209344639043e-53,-4.68230310002688,0.007,0.113,1.90862041189004e-48,"cd8-positive, alpha-beta t cell (mixed)","TCF4"
"MARVELD2.2",3.39591196082442e-53,-3.50028187243497,0.007,0.114,1.99917337133734e-48,"cd8-positive, alpha-beta t cell (mixed)","MARVELD2"
"SNRPD2.4",3.65097282146014e-53,0.643260693520251,0.66,0.624,2.14932769999359e-48,"cd8-positive, alpha-beta t cell (mixed)","SNRPD2"
"CMTM4.2",4.01964997547853e-53,-3.26521328387806,0.008,0.117,2.36636794056421e-48,"cd8-positive, alpha-beta t cell (mixed)","CMTM4"
"SH2D4A.4",4.30633594260789e-53,-2.81659813911634,0.009,0.118,2.53513996941327e-48,"cd8-positive, alpha-beta t cell (mixed)","SH2D4A"
"MLXIP.2",4.35905631809202e-53,-0.60952098211616,0.143,0.335,2.56617645446077e-48,"cd8-positive, alpha-beta t cell (mixed)","MLXIP"
"FAM135A.4",4.49746340947327e-53,-2.44637225272286,0.014,0.128,2.64765670915691e-48,"cd8-positive, alpha-beta t cell (mixed)","FAM135A"
"ALDH3A2.3",4.97493965537442e-53,-1.41676459990632,0.032,0.161,2.92874697511892e-48,"cd8-positive, alpha-beta t cell (mixed)","ALDH3A2"
"CAVIN1.4",5.19367834847682e-53,-4.29511293435493,0.009,0.118,3.0575184437483e-48,"cd8-positive, alpha-beta t cell (mixed)","CAVIN1"
"GMNN.3",5.55477929250008e-53,-1.00920382095627,0.092,0.254,3.27009856949479e-48,"cd8-positive, alpha-beta t cell (mixed)","GMNN"
"TMBIM4.3",5.84511544995375e-53,-0.634214752189166,0.15,0.345,3.44101946538777e-48,"cd8-positive, alpha-beta t cell (mixed)","TMBIM4"
"HOXA10.1",5.95576755496817e-53,-3.46334630993687,0.006,0.112,3.50616035960976e-48,"cd8-positive, alpha-beta t cell (mixed)","HOXA10"
"CEACAM7.4",6.04629496865284e-53,-2.88177154059403,0.024,0.144,3.55945384804592e-48,"cd8-positive, alpha-beta t cell (mixed)","CEACAM7"
"MTCO3P12.4",6.39496609674935e-53,-3.69410341644954,0.012,0.123,3.76471654115634e-48,"cd8-positive, alpha-beta t cell (mixed)","MTCO3P12"
"ENTPD6.4",6.59812639794256e-53,-1.08647444904889,0.048,0.189,3.88431701046878e-48,"cd8-positive, alpha-beta t cell (mixed)","ENTPD6"
"AHCYL1.3",7.49250876727737e-53,-0.786949890346963,0.107,0.279,4.41083991129619e-48,"cd8-positive, alpha-beta t cell (mixed)","AHCYL1"
"ATP5F1D.4",7.78811474495457e-53,-0.579790734559176,0.556,0.742,4.58486315035475e-48,"cd8-positive, alpha-beta t cell (mixed)","ATP5F1D"
"NDRG1.3",7.86833714376016e-53,-0.63770045762683,0.273,0.51,4.6320900765316e-48,"cd8-positive, alpha-beta t cell (mixed)","NDRG1"
"PPIA.3",8.09611460671329e-53,0.360041711222392,0.877,0.825,4.76618266897211e-48,"cd8-positive, alpha-beta t cell (mixed)","PPIA"
"RALGAPA1.4",8.89373585870459e-53,1.40374190656866,0.406,0.31,5.23574230001939e-48,"cd8-positive, alpha-beta t cell (mixed)","RALGAPA1"
"ARHGEF16.4",8.92416874316963e-53,-2.37860578706283,0.016,0.132,5.25365813910396e-48,"cd8-positive, alpha-beta t cell (mixed)","ARHGEF16"
"PCDH1.3",9.27782338585964e-53,-2.72298176834983,0.01,0.119,5.46185462725557e-48,"cd8-positive, alpha-beta t cell (mixed)","PCDH1"
"PPP1R9A.4",9.29003878795203e-53,-2.36602725665842,0.014,0.128,5.46904583446736e-48,"cd8-positive, alpha-beta t cell (mixed)","PPP1R9A"
"TMX4.2",9.55272222671549e-53,1.1563246913958,0.41,0.295,5.62368757486741e-48,"cd8-positive, alpha-beta t cell (mixed)","TMX4"
"JMJD6.2",1.04543407246476e-52,1.44381957249585,0.379,0.278,6.15447038460003e-48,"cd8-positive, alpha-beta t cell (mixed)","JMJD6"
"FUT2.4",1.17082905569359e-52,-2.54729307401294,0.013,0.125,6.89267065086818e-48,"cd8-positive, alpha-beta t cell (mixed)","FUT2"
"YY1.4",1.24718646596521e-52,0.901685218844197,0.578,0.539,7.3421867251372e-48,"cd8-positive, alpha-beta t cell (mixed)","YY1"
"ANKH.3",1.33895325014494e-52,-0.915822613054796,0.067,0.219,7.88241778360324e-48,"cd8-positive, alpha-beta t cell (mixed)","ANKH"
"MMAB.3",1.43262335891209e-52,-1.35638685757553,0.027,0.152,8.43385371391546e-48,"cd8-positive, alpha-beta t cell (mixed)","MMAB"
"MYO6.3",1.43871447642911e-52,-0.675650324386384,0.064,0.215,8.46971212273816e-48,"cd8-positive, alpha-beta t cell (mixed)","MYO6"
"UNC13B.4",1.4736654151341e-52,-2.24441161452382,0.017,0.132,8.67546829889445e-48,"cd8-positive, alpha-beta t cell (mixed)","UNC13B"
"ACADM.1",1.49410681153357e-52,-0.750398022045181,0.062,0.213,8.79580679949812e-48,"cd8-positive, alpha-beta t cell (mixed)","ACADM"
"STXBP6.1",1.50895832293967e-52,-3.63112946810236,0.006,0.112,8.88323764714585e-48,"cd8-positive, alpha-beta t cell (mixed)","STXBP6"
"CDHR1.4",1.67143240707401e-52,-1.65959544966717,0.03,0.155,9.83972258044469e-48,"cd8-positive, alpha-beta t cell (mixed)","CDHR1"
"ASS1.2",1.72112811526119e-52,-2.7359264938098,0.013,0.125,1.01322812145427e-47,"cd8-positive, alpha-beta t cell (mixed)","ASS1"
"PAK2.3",1.8411792844159e-52,0.894203012580806,0.541,0.468,1.08390224473564e-47,"cd8-positive, alpha-beta t cell (mixed)","PAK2"
"RAB27A.4",1.8437512523831e-52,1.59025589301305,0.259,0.146,1.08541636227793e-47,"cd8-positive, alpha-beta t cell (mixed)","RAB27A"
"DGAT1.4",1.94774575836439e-52,-0.548779317846117,0.14,0.332,1.14663792794912e-47,"cd8-positive, alpha-beta t cell (mixed)","DGAT1"
"CREB3L1.4",2.13700805486123e-52,-3.02291029455717,0.012,0.122,1.25805664189681e-47,"cd8-positive, alpha-beta t cell (mixed)","CREB3L1"
"SLC9A1.3",2.15458656145724e-52,-1.23513226857695,0.054,0.194,1.26840510872988e-47,"cd8-positive, alpha-beta t cell (mixed)","SLC9A1"
"ARL2.3",2.57736226293534e-52,-0.669580426167138,0.099,0.269,1.51729316419003e-47,"cd8-positive, alpha-beta t cell (mixed)","ARL2"
"GRAMD1B.1",2.70189493890415e-52,1.69521733612841,0.122,0.042,1.59060555053287e-47,"cd8-positive, alpha-beta t cell (mixed)","GRAMD1B"
"IFI16.2",2.9197271689742e-52,0.475683642808736,0.391,0.24,1.71884338437511e-47,"cd8-positive, alpha-beta t cell (mixed)","IFI16"
"SLC25A1.2",3.25103094878302e-52,-0.687012021666277,0.081,0.242,1.91388191954857e-47,"cd8-positive, alpha-beta t cell (mixed)","SLC25A1"
"TSC22D2.3",3.39116870321878e-52,-0.846283783855987,0.186,0.385,1.9963810155849e-47,"cd8-positive, alpha-beta t cell (mixed)","TSC22D2"
"AKR1B10.1",3.9800351873012e-52,-5.91659993082334,0.002,0.102,2.34304671476421e-47,"cd8-positive, alpha-beta t cell (mixed)","AKR1B10"
"SLC25A10.3",4.30044084373018e-52,-2.70353782172098,0.009,0.117,2.53166952470396e-47,"cd8-positive, alpha-beta t cell (mixed)","SLC25A10"
"MRPS34.1",4.48304126320216e-52,-0.490316628584657,0.171,0.377,2.63916639164711e-47,"cd8-positive, alpha-beta t cell (mixed)","MRPS34"
"CHKA.3",4.94732194862806e-52,-0.839382688850729,0.086,0.247,2.91248843115734e-47,"cd8-positive, alpha-beta t cell (mixed)","CHKA"
"HIF3A.3",5.22569575640774e-52,-2.96595780691835,0.012,0.121,3.07636709179723e-47,"cd8-positive, alpha-beta t cell (mixed)","HIF3A"
"ERGIC1.2",5.2723816161817e-52,-0.789485848134533,0.081,0.24,3.10385105744617e-47,"cd8-positive, alpha-beta t cell (mixed)","ERGIC1"
"EBPL.2",5.49685801636996e-52,-0.784084754074478,0.081,0.238,3.23600031423699e-47,"cd8-positive, alpha-beta t cell (mixed)","EBPL"
"MOB1A.3",5.55083812731899e-52,1.12113096344131,0.46,0.375,3.26777840555269e-47,"cd8-positive, alpha-beta t cell (mixed)","MOB1A"
"RCN1.3",5.94129677958117e-52,-2.24177631138865,0.018,0.133,3.49764141413944e-47,"cd8-positive, alpha-beta t cell (mixed)","RCN1"
"TFPI.2",6.8677392860778e-52,-4.92525791692992,0.007,0.112,4.043038117714e-47,"cd8-positive, alpha-beta t cell (mixed)","TFPI"
"LRRK1.3",7.40438308238997e-52,-2.47308290321381,0.011,0.12,4.35896032060298e-47,"cd8-positive, alpha-beta t cell (mixed)","LRRK1"
"HSDL2.2",7.43885774910591e-52,-1.21790337679237,0.032,0.159,4.37925555689865e-47,"cd8-positive, alpha-beta t cell (mixed)","HSDL2"
"BACE2.1",7.85497052967777e-52,-4.32791383630127,0.003,0.105,4.6242211508213e-47,"cd8-positive, alpha-beta t cell (mixed)","BACE2"
"MPDU1.3",8.06582698451068e-52,-0.803581542843624,0.049,0.189,4.74835234578144e-47,"cd8-positive, alpha-beta t cell (mixed)","MPDU1"
"GALNT7.3",8.12544231921887e-52,-0.929030306672932,0.055,0.198,4.78344789332415e-47,"cd8-positive, alpha-beta t cell (mixed)","GALNT7"
"EIF3F.3",9.28575474995409e-52,0.643126685771369,0.642,0.569,5.46652382129797e-47,"cd8-positive, alpha-beta t cell (mixed)","EIF3F"
"CXCR3.1",9.83117980853621e-52,1.65690366685334,0.126,0.044,5.78761555328527e-47,"cd8-positive, alpha-beta t cell (mixed)","CXCR3"
"ADTRP.4",1.01880808072851e-51,-2.61672021726819,0.009,0.117,5.99772317124872e-47,"cd8-positive, alpha-beta t cell (mixed)","ADTRP"
"SULF2.3",1.02645719458294e-51,-1.16802156542703,0.037,0.168,6.04275350450979e-47,"cd8-positive, alpha-beta t cell (mixed)","SULF2"
"NOSTRIN.4",1.10584141464692e-51,-3.30579680883196,0.009,0.115,6.51008840802641e-47,"cd8-positive, alpha-beta t cell (mixed)","NOSTRIN"
"CDS1.3",1.1353381368547e-51,-2.83965619119831,0.008,0.115,6.6837356116636e-47,"cd8-positive, alpha-beta t cell (mixed)","CDS1"
"CORO7.3",1.21668913343308e-51,1.7082062974495,0.224,0.116,7.16264892852052e-47,"cd8-positive, alpha-beta t cell (mixed)","CORO7"
"ARRDC4.3",1.26579351416875e-51,-2.759253416387,0.01,0.118,7.45172641791146e-47,"cd8-positive, alpha-beta t cell (mixed)","ARRDC4"
"TMEM256.3",1.34159554295197e-51,-0.511200124832635,0.098,0.269,7.89797296135827e-47,"cd8-positive, alpha-beta t cell (mixed)","TMEM256"
"MRPL13.2",1.50765317583515e-51,-0.752727467007729,0.084,0.245,8.87555424614155e-47,"cd8-positive, alpha-beta t cell (mixed)","MRPL13"
"DCTPP1.4",1.53103517201329e-51,-0.869559623715887,0.082,0.24,9.01320405764226e-47,"cd8-positive, alpha-beta t cell (mixed)","DCTPP1"
"FRYL.4",1.58390900208745e-51,-0.56773757824595,0.214,0.434,9.32447229528882e-47,"cd8-positive, alpha-beta t cell (mixed)","FRYL"
"PLPBP.1",1.65467786206919e-51,-1.14538976569555,0.043,0.176,9.7410885740013e-47,"cd8-positive, alpha-beta t cell (mixed)","PLPBP"
"PITHD1.3",1.82381527996294e-51,1.27261935849012,0.396,0.294,1.07368005531418e-46,"cd8-positive, alpha-beta t cell (mixed)","PITHD1"
"DMXL2.3",2.09956167104862e-51,-2.37394861203306,0.014,0.124,1.23601195574632e-46,"cd8-positive, alpha-beta t cell (mixed)","DMXL2"
"LPCAT4.4",2.38461435840153e-51,-0.816459187502362,0.062,0.209,1.40382247279098e-46,"cd8-positive, alpha-beta t cell (mixed)","LPCAT4"
"PPP2CB.3",2.49053293576563e-51,-0.722006182105349,0.111,0.283,1.46617673928523e-46,"cd8-positive, alpha-beta t cell (mixed)","PPP2CB"
"TUSC1.2",2.50646258066562e-51,-4.32206997177516,0.005,0.106,1.47555452123785e-46,"cd8-positive, alpha-beta t cell (mixed)","TUSC1"
"S1PR4.2",2.51504785107674e-51,1.37116485561519,0.165,0.068,1.48060866992888e-46,"cd8-positive, alpha-beta t cell (mixed)","S1PR4"
"TMEM106C.3",2.58138609558079e-51,-1.0593658837265,0.048,0.185,1.51966199446841e-46,"cd8-positive, alpha-beta t cell (mixed)","TMEM106C"
"KLC4.4",2.59648573269914e-51,-1.45334323480015,0.019,0.135,1.52855115083999e-46,"cd8-positive, alpha-beta t cell (mixed)","KLC4"
"CNKSR1.4",2.83605738106716e-51,-2.34401179207051,0.014,0.125,1.66958698023424e-46,"cd8-positive, alpha-beta t cell (mixed)","CNKSR1"
"IL1R1.3",3.14179180609002e-51,-3.73244988196605,0.011,0.117,1.84957283624519e-46,"cd8-positive, alpha-beta t cell (mixed)","IL1R1"
"HMCES.3",3.37435617136716e-51,1.85309307830544,0.252,0.145,1.98648347808385e-46,"cd8-positive, alpha-beta t cell (mixed)","HMCES"
"HHLA2.2",3.37929377781925e-51,-4.21534462711519,0.004,0.105,1.98939024700219e-46,"cd8-positive, alpha-beta t cell (mixed)","HHLA2"
"TMEM120A.2",3.42441710653444e-51,-1.24906648892655,0.037,0.166,2.01595435061682e-46,"cd8-positive, alpha-beta t cell (mixed)","TMEM120A"
"RAPH1.4",3.62267632652323e-51,-2.26062719242502,0.012,0.121,2.13266955342423e-46,"cd8-positive, alpha-beta t cell (mixed)","RAPH1"
"MRPL16.2",3.96379858045483e-51,-0.919441716401818,0.062,0.208,2.33348822431376e-46,"cd8-positive, alpha-beta t cell (mixed)","MRPL16"
"ANKRD22.1",4.09282468276288e-51,-3.71837704409272,0.005,0.107,2.40944589074251e-46,"cd8-positive, alpha-beta t cell (mixed)","ANKRD22"
"COMMD4.1",4.28073268309748e-51,-1.07143278260731,0.043,0.176,2.52006733053949e-46,"cd8-positive, alpha-beta t cell (mixed)","COMMD4"
"SEMA4G.4",5.19419032434532e-51,-2.16999092631345,0.015,0.126,3.05781984394209e-46,"cd8-positive, alpha-beta t cell (mixed)","SEMA4G"
"UCP2.4",6.01474914732104e-51,0.952777443394504,0.301,0.173,3.54088282302789e-46,"cd8-positive, alpha-beta t cell (mixed)","UCP2"
"CYP4F12.4",6.02678617273938e-51,-2.55990986430183,0.011,0.118,3.54796901989167e-46,"cd8-positive, alpha-beta t cell (mixed)","CYP4F12"
"FUCA1.3",6.34713556210769e-51,-0.908553540717411,0.059,0.202,3.73655870541279e-46,"cd8-positive, alpha-beta t cell (mixed)","FUCA1"
"AC023157.3.4",6.49780025579359e-51,-1.79010058134934,0.038,0.164,3.82525501058569e-46,"cd8-positive, alpha-beta t cell (mixed)","AC023157.3"
"CC2D1A.3",6.88248243169053e-51,-1.07992461848897,0.049,0.186,4.05171740753621e-46,"cd8-positive, alpha-beta t cell (mixed)","CC2D1A"
"FOXA3.4",7.03552802035409e-51,-2.14350924393842,0.02,0.135,4.14181534558245e-46,"cd8-positive, alpha-beta t cell (mixed)","FOXA3"
"PPP1R14C.1",7.11512674635436e-51,-3.6307349201111,0.004,0.105,4.18867511557881e-46,"cd8-positive, alpha-beta t cell (mixed)","PPP1R14C"
"BEND7.2",8.61414358571784e-51,-3.12633833354741,0.009,0.115,5.07114632891209e-46,"cd8-positive, alpha-beta t cell (mixed)","BEND7"
"FAM200B.3",9.38380087419675e-51,-0.701052825544939,0.067,0.215,5.52424357463963e-46,"cd8-positive, alpha-beta t cell (mixed)","FAM200B"
"SLC25A23.3",9.83448617834042e-51,-1.40107811377627,0.027,0.147,5.78956201318901e-46,"cd8-positive, alpha-beta t cell (mixed)","SLC25A23"
"SLBP.2",1.057764343323e-50,1.46055617268866,0.324,0.213,6.22705868914247e-46,"cd8-positive, alpha-beta t cell (mixed)","SLBP"
"CTSD.3",1.17911223669614e-50,-0.64767455505989,0.263,0.484,6.94143373743018e-46,"cd8-positive, alpha-beta t cell (mixed)","CTSD"
"HNRNPM.4",1.21937857153128e-50,0.698218953146893,0.63,0.605,7.17848165060467e-46,"cd8-positive, alpha-beta t cell (mixed)","HNRNPM"
"MYO15B.4",1.33662477772354e-50,-2.08914657538522,0.042,0.17,7.86871006645846e-46,"cd8-positive, alpha-beta t cell (mixed)","MYO15B"
"VILL.3",1.49786292921434e-50,-1.93721155609491,0.016,0.127,8.8179190642848e-46,"cd8-positive, alpha-beta t cell (mixed)","VILL"
"PPDPF.3",1.78703688709573e-50,-0.592240049369134,0.627,0.793,1.05202861543326e-45,"cd8-positive, alpha-beta t cell (mixed)","PPDPF"
"TOM1L1.2",1.87952831447001e-50,-4.17532978931901,0.004,0.104,1.1064783187285e-45,"cd8-positive, alpha-beta t cell (mixed)","TOM1L1"
"PRKAR1A.2",1.88127225481362e-50,1.26931608356469,0.41,0.31,1.10750497640878e-45,"cd8-positive, alpha-beta t cell (mixed)","PRKAR1A"
"LRRFIP2.1",1.92355094329155e-50,-0.445089441900789,0.152,0.349,1.13239444031573e-45,"cd8-positive, alpha-beta t cell (mixed)","LRRFIP2"
"IHH.4",2.34522765987789e-50,-2.37041507019532,0.012,0.119,1.38063552337011e-45,"cd8-positive, alpha-beta t cell (mixed)","IHH"
"ALDH6A1.3",2.43046500990384e-50,-2.31987121576452,0.016,0.126,1.43081475133039e-45,"cd8-positive, alpha-beta t cell (mixed)","ALDH6A1"
"TFDP2.3",2.55911917322979e-50,-0.804835381473803,0.059,0.201,1.50655345728038e-45,"cd8-positive, alpha-beta t cell (mixed)","TFDP2"
"KLK1.4",2.67496082279418e-50,-1.98731046514004,0.035,0.159,1.57474943637893e-45,"cd8-positive, alpha-beta t cell (mixed)","KLK1"
"CDKN1C.2",3.2233526228737e-50,-1.15758997334845,0.101,0.254,1.89758768908575e-45,"cd8-positive, alpha-beta t cell (mixed)","CDKN1C"
"FRK.2",3.22977266190127e-50,-3.69963943587159,0.006,0.106,1.90136716606128e-45,"cd8-positive, alpha-beta t cell (mixed)","FRK"
"NDUFS8.2",3.67148913721413e-50,-0.495031520446164,0.208,0.423,2.16140565507796e-45,"cd8-positive, alpha-beta t cell (mixed)","NDUFS8"
"TMEM56.1",3.90250686152614e-50,-3.10113630245334,0.007,0.109,2.29740578938044e-45,"cd8-positive, alpha-beta t cell (mixed)","TMEM56"
"ARHGAP27.4",4.22952910542809e-50,-1.00634760788648,0.048,0.182,2.48992378436552e-45,"cd8-positive, alpha-beta t cell (mixed)","ARHGAP27"
"MALL.2",4.32577896353887e-50,-3.39417018938634,0.008,0.111,2.54658607583534e-45,"cd8-positive, alpha-beta t cell (mixed)","MALL"
"AP1S1.3",4.90198400565814e-50,-1.06193312154213,0.048,0.183,2.88579798413095e-45,"cd8-positive, alpha-beta t cell (mixed)","AP1S1"
"ARPC1A.3",4.90211995447966e-50,-0.765063167609082,0.077,0.23,2.88587801720218e-45,"cd8-positive, alpha-beta t cell (mixed)","ARPC1A"
"MPZL2.4",5.0302939792666e-50,-2.11070447317566,0.015,0.124,2.96133406559425e-45,"cd8-positive, alpha-beta t cell (mixed)","MPZL2"
"TNFRSF11A.2",5.30056199685805e-50,-3.72847862746314,0.005,0.105,3.12044084755034e-45,"cd8-positive, alpha-beta t cell (mixed)","TNFRSF11A"
"SLC41A2.3",5.5839764518891e-50,-2.42466932134343,0.01,0.115,3.28728693722711e-45,"cd8-positive, alpha-beta t cell (mixed)","SLC41A2"
"FKBP9.1",5.65106438034638e-50,-3.60115315233438,0.006,0.106,3.32678160070991e-45,"cd8-positive, alpha-beta t cell (mixed)","FKBP9"
"ARV1.1",5.88794895832323e-50,-1.9989589627223,0.014,0.122,3.46623555176488e-45,"cd8-positive, alpha-beta t cell (mixed)","ARV1"
"PSMD13.1",6.13723773112399e-50,1.54070741147009,0.364,0.269,3.61299185231269e-45,"cd8-positive, alpha-beta t cell (mixed)","PSMD13"
"HMGN1.4",6.57754698722349e-50,0.686654292374173,0.64,0.618,3.87220191137847e-45,"cd8-positive, alpha-beta t cell (mixed)","HMGN1"
"DHX32.2",6.96246407193436e-50,-1.72422426567332,0.018,0.13,4.09880259914776e-45,"cd8-positive, alpha-beta t cell (mixed)","DHX32"
"RNPEP.2",7.12567063157387e-50,-1.33014561372686,0.033,0.156,4.19488230080754e-45,"cd8-positive, alpha-beta t cell (mixed)","RNPEP"
"MED10.4",7.8728764254574e-50,1.20257856363754,0.418,0.324,4.63476235166677e-45,"cd8-positive, alpha-beta t cell (mixed)","MED10"
"RNASE1.3",7.9429217309433e-50,-2.60412530157366,0.018,0.129,4.67599802300632e-45,"cd8-positive, alpha-beta t cell (mixed)","RNASE1"
"ANXA3.4",8.316957934742e-50,-2.94941716910126,0.012,0.118,4.89619313618262e-45,"cd8-positive, alpha-beta t cell (mixed)","ANXA3"
"KNOP1.3",8.86897008291383e-50,-0.931401782004087,0.048,0.182,5.22116268781137e-45,"cd8-positive, alpha-beta t cell (mixed)","KNOP1"
"FH.1",9.06287924072019e-50,-1.08390653124113,0.044,0.175,5.33531700901198e-45,"cd8-positive, alpha-beta t cell (mixed)","FH"
"PDIA4.3",9.31266500584874e-50,-0.711164623392341,0.078,0.232,5.48236588894315e-45,"cd8-positive, alpha-beta t cell (mixed)","PDIA4"
"RPL29.4",1.04678341860403e-49,0.251907092551054,0.999,0.96,6.16241398532192e-45,"cd8-positive, alpha-beta t cell (mixed)","RPL29"
"FAM120A.1",1.05248346774437e-49,-0.519069469694576,0.151,0.341,6.19597017461112e-45,"cd8-positive, alpha-beta t cell (mixed)","FAM120A"
"MICAL2.4",1.07458276010442e-49,-1.69943822943185,0.019,0.132,6.32606870873471e-45,"cd8-positive, alpha-beta t cell (mixed)","MICAL2"
"SERTAD3.2",1.09146501661192e-49,-0.94880509677061,0.064,0.207,6.42545455279438e-45,"cd8-positive, alpha-beta t cell (mixed)","SERTAD3"
"PPFIBP1.3",1.10076668154622e-49,-2.34775741395847,0.019,0.13,6.48021345426262e-45,"cd8-positive, alpha-beta t cell (mixed)","PPFIBP1"
"USP9Y.3",1.1381039046675e-49,1.3476422713426,0.266,0.151,6.70001768677756e-45,"cd8-positive, alpha-beta t cell (mixed)","USP9Y"
"GCNT3.4",1.1749870420901e-49,-2.51213398593427,0.012,0.117,6.9171487167844e-45,"cd8-positive, alpha-beta t cell (mixed)","GCNT3"
"ABHD17A.3",1.20270806954771e-49,1.53454323294712,0.34,0.238,7.08034240542738e-45,"cd8-positive, alpha-beta t cell (mixed)","ABHD17A"
"TBC1D12.2",1.21976516887932e-49,-3.10421461742619,0.007,0.108,7.18075754919258e-45,"cd8-positive, alpha-beta t cell (mixed)","TBC1D12"
"ING1.3",1.31182183954779e-49,-0.965411826030679,0.098,0.257,7.72269516941783e-45,"cd8-positive, alpha-beta t cell (mixed)","ING1"
"SRI.2",1.31744680050628e-49,-0.664324997945231,0.339,0.557,7.75580931458046e-45,"cd8-positive, alpha-beta t cell (mixed)","SRI"
"AIFM3.4",1.35374277717072e-49,-1.98090606149689,0.016,0.125,7.96948372920404e-45,"cd8-positive, alpha-beta t cell (mixed)","AIFM3"
"CENPV.3",1.39945918882692e-49,-1.11413567398285,0.035,0.16,8.23861624462407e-45,"cd8-positive, alpha-beta t cell (mixed)","CENPV"
"SASH1.3",1.49899741066663e-49,-4.3505364372382,0.006,0.106,8.82459775659444e-45,"cd8-positive, alpha-beta t cell (mixed)","SASH1"
"ABCA5.3",1.51286607969845e-49,-0.971898327061616,0.054,0.19,8.90624261118477e-45,"cd8-positive, alpha-beta t cell (mixed)","ABCA5"
"ARPIN.1",1.5134539743699e-49,-3.57698499058936,0.005,0.105,8.9097035471156e-45,"cd8-positive, alpha-beta t cell (mixed)","ARPIN"
"ZNF608.3",1.53032627872217e-49,-3.51720478643967,0.006,0.105,9.00903080283741e-45,"cd8-positive, alpha-beta t cell (mixed)","ZNF608"
"TOP1.3",1.58382155681288e-49,0.630501789327779,0.651,0.605,9.32395750495741e-45,"cd8-positive, alpha-beta t cell (mixed)","TOP1"
